CC,vocabulary,length,difficulty,effort,time,mi_index,LOC,loops,comparisons,variables,string_literals,numeric_literals,math_operations,Maxnested_blocks,unique_words,false,none,true,and,as,assert,async,await,break,class,continue,def,del,elif,else,except,finally,for,from,global,if,import,in,is,lambda,nonlocal,not,or,pass,print,raise,return,try,while,with,yield,accuracy
4,9,12,2.8,106.5094800484617,5.91719333602565,89.25535052851119,12,1,1,4,0,12,1,2,9,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,1
4,6,9,1.5,34.89699375973561,1.938721875540867,76.75904464363447,4,2,0,5,2,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,9,9,1.5,42.793987519471216,2.377443751081734,90.21378549453752,16,2,1,7,5,2,1,2,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,8,8,1.5,36.0,2.0,99.4717377659546,7,1,1,4,7,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,6,6,1.0,15.509775004326936,0.861654166907052,90.98086937285376,8,2,1,5,4,6,1,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,9,11,1.5,52.303762523798156,2.905764584655453,91.89662296024306,11,1,0,4,1,11,1,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1
2,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,6,1,0,4,0,37,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0.0,0.0,0.0,100.0,2,0,0,1,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,6,6,1.0,15.509775004326936,0.861654166907052,72.82491762469213,7,2,1,7,1,1,0,1,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1
5,17,24,3.3333333333333335,326.99702730002724,18.16650151666818,91.46417386739904,11,1,0,4,7,5,0,2,8,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1
6,8,15,3.0,135.0,7.5,84.20451404494274,16,2,3,4,8,5,2,4,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1,5,12,0.75,20.897352853986263,1.1609640474436813,100.0,6,0,0,2,0,16,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,6,6,1.0,15.509775004326936,0.861654166907052,80.85194998625511,2,1,1,2,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,7,8,1.875,42.11032383086406,2.3394624350480036,93.54934455420879,9,1,0,4,0,13,1,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,15,24,5.333333333333333,500.08199623789034,27.78233312432724,87.0859485196505,10,2,3,3,0,9,6,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
22,51,93,6.535714285714286,3447.821674821889,191.54564860121604,46.41143996174828,28,0,5,5,1,29,4,3,10,8,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,10,0,2,0,0,0,4,8,0,0,0,9,0,0,0,0,1
6,13,15,2.2222222222222223,123.34799060470309,6.852666144705727,92.00572737297087,11,1,1,3,6,3,1,1,9,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
4,10,12,2.6666666666666665,106.3016990363956,5.905649946466422,91.82219221178273,15,1,1,2,0,46,1,2,6,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
4,27,35,5.5,915.3158441664677,50.85088023147043,76.8239737700893,22,1,1,11,3,17,3,2,18,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,1
5,15,21,4.333333333333333,355.5270442003752,19.7515024555764,89.5974356172693,12,1,0,4,0,13,3,1,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1
4,20,31,4.285714285714286,574.1990183207496,31.899945462263865,75.11686541407292,22,4,1,15,0,30,1,3,24,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0
6,17,39,5.416666666666667,863.4765252141344,47.97091806745191,77.05977840576696,16,1,4,3,0,20,10,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0
4,13,21,4.375,339.97789910421284,18.887661061345156,91.25154279377186,11,1,2,3,0,11,5,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5,10,12,1.7142857142857142,68.33680652339717,3.796489251299843,92.19550542781822,14,1,2,3,8,1,0,2,8,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,8,8,1.5,36.0,2.0,95.60235430302515,12,1,0,5,0,18,3,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,15,19,2.1818181818181817,161.9583737815895,8.997687432310528,91.13619651604,12,0,3,2,6,3,0,1,8,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1
3,7,11,2.625,81.06237337441333,4.503465187467407,97.38292854109056,8,1,0,3,0,12,1,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,7,10,2.25,63.16548574629609,3.509193652572005,96.81849501646116,9,2,0,6,0,9,0,0,10,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,4,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1
12,17,27,1.9285714285714286,212.84002937653557,11.824446076474198,73.74865508383022,30,0,4,4,8,10,0,2,12,0,4,0,2,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
5,17,27,6.3,695.2774292966828,38.62652384981571,87.405752383073,13,1,3,3,0,14,6,2,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3,8,12,1.3333333333333333,48.0,2.6666666666666665,92.11452568800708,9,2,0,5,0,7,2,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,11,18,2.25,140.10698055481055,7.78372114193392,85.46881939115589,18,1,1,4,8,7,5,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,17,19,2.5,194.15448495939114,10.78636027552173,60.03350697931297,15,5,2,5,11,6,0,1,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,2,0,0,0,3,1,0,0,0,6,0,0,0,0,1
4,20,35,3.6666666666666665,554.6474388438781,30.813746602437675,86.58148365231784,13,1,2,3,0,15,9,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,12,15,3.5714285714285716,192.0515625386334,10.6695312521463,87.30734038009281,13,3,1,6,3,5,2,2,14,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3,0,2,1,0,0,0,0,0,0,0,4,0,0,0,0,1
1,8,9,1.0,27.0,1.5,99.21993498486088,8,0,0,7,8,12,5,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4,6,0.5,6.0,0.3333333333333333,100.0,6,1,0,3,0,5,0,1,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4,25,34,3.3157894736842106,523.5336820261821,29.085204557010115,85.68551336073968,12,1,2,5,0,19,3,2,12,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
6,20,33,3.6666666666666665,522.9532994813709,29.05296108229838,85.67603600481608,10,4,1,6,0,10,7,4,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,12,15,2.5,134.43609377704337,7.468671876502409,90.1238283213433,12,1,0,6,14,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,3,0,0,0,2,1,0,0,0,2,0,0,0,0,1
3,6,6,1.0,15.509775004326936,0.861654166907052,76.012549340051,4,1,1,4,0,2,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,13,15,3.125,173.4581117878637,9.636561765992427,63.21755014951857,12,1,1,5,0,5,4,3,9,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1
5,16,22,5.833333333333333,513.3333333333333,28.518518518518515,68.73762875042037,6,1,1,3,0,6,5,2,6,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,8,10,1.8,54.0,3.0,100.0,4,1,1,3,0,25,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,6,2,0,5,5,2,1,1,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1
2,8,9,1.8,48.6,2.7,96.13281966698628,11,0,1,3,12,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3,12,14,2.25,112.92631877271643,6.273684376262024,90.78910767461211,11,1,1,4,0,8,3,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,12,16,3.5714285714285716,204.85500004120897,11.38083333562272,87.3042953421833,16,2,0,5,15,18,2,2,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,1
2,11,15,1.875,97.296514274174,5.405361904120777,69.28693108850561,7,0,1,4,0,6,4,1,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
5,13,15,3.125,173.4581117878637,9.636561765992427,88.27034860243435,14,1,1,5,10,1,0,2,10,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1
1,6,6,1.0,15.509775004326936,0.861654166907052,78.39554672677042,4,0,0,4,0,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,7,9,0.5,12.63309714925922,0.701838730514401,93.32567684344083,9,1,0,5,3,6,6,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,9,13,2.0,82.41805003750012,4.578780557638896,61.75265778442826,15,1,0,4,1,1,3,3,9,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1
2,2,2,0.5,1.0,0.05555555555555555,80.64861477169227,6,0,0,1,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
3,9,9,1.5,42.793987519471216,2.377443751081734,72.43195764141169,6,1,1,4,0,3,1,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
